	index_x	X_x	Y_x	violation_address	query_id_x	placekey	index_y	X_y	Y_y	address	query_id_y
924	296			4827 JEFFRIES	296		66			524 E KIRBY	66
925	296			4827 JEFFRIES	296		67			524 E KIRBY	67
926	296			4827 JEFFRIES	296		83			16300 PLYMOUTH	83
927	296			4827 JEFFRIES	296		182			14051 PREVOST	182
928	296			4827 JEFFRIES	296		186			771 ABERTON AVE 65	186
929	296			4827 JEFFRIES	296		197			660 FAIRVIEW 7	197
930	296			4827 JEFFRIES	296		221			13468 BLOOM	221
931	296			4827 JEFFRIES	296		360			18836 HELEN	360
932	296			4827 JEFFRIES	296		367			18200 W MCNICHOLS	367
933	296			4827 JEFFRIES	296		368			5815 FLORIDA	368
934	296			4827 JEFFRIES	296		369			1001 W JEFFERSON 300/26D	369
935	296			4827 JEFFRIES	296		410			15798 LIVERNOIS	410
936	296			4827 JEFFRIES	296		411			15760 LIVERNOIS	411
937	296			4827 JEFFRIES	296		412			15792 LIVERNOIS	412
938	296			4827 JEFFRIES	296		413			15786 LIVERNOIS	413
939	296			4827 JEFFRIES	296		414			15780 LIVERNOIS	414
940	296			4827 JEFFRIES	296		415			15774 LIVERNOIS	415
941	296			4827 JEFFRIES	296		416			15768 LIVERNOIS	416
942	296			4827 JEFFRIES	296		431			640 CLAIRPOINTE WOODS DR	431
943	296			4827 JEFFRIES	296		439			18200 W MCNICHOLS	439
944	296			4827 JEFFRIES	296		444			1001 W JEFFERSON 300/8H	444
945	296			4827 JEFFRIES	296		467			17040 E EIGHT MILE	467
946	296			4827 JEFFRIES	296		481			1222 DRAGOON	481
947	296			4827 JEFFRIES	296		491			720 BURLINGAME	491
948	296			4827 JEFFRIES	296		544			461 NEW TOWN	544
949	296			4827 JEFFRIES	296		549			11664 ARCHDALE	549
950	296			4827 JEFFRIES	296		563			444 W WILLIS 24/211	563
951	296			4827 JEFFRIES	296		614			16808 SHAFTSBURY	614
952	296			4827 JEFFRIES	296		631			4212 UNIVERSITY PL	631
953	296			4827 JEFFRIES	296		642			16560 STOEPEL	642
954	296			4827 JEFFRIES	296		664			17196 NORTHLAWN	664
955	296			4827 JEFFRIES	296		724			9132 MT ELLIOTT	724
956	296			4827 JEFFRIES	296		726			6533 E JEFFERSON 91/302J	726
957	296			4827 JEFFRIES	296		811			8170 BRAMELL	811
958	296			4827 JEFFRIES	296		860			16908 E EIGHT MILE	860
959	296			4827 JEFFRIES	296		873			16890 E EIGHT MILE	873
960	296			4827 JEFFRIES	296		882			2253 IROQUOIS	882
961	296			4827 JEFFRIES	296		894			22154 ROXFORD	894
962	296			4827 JEFFRIES	296		911			16912 E EIGHT MILE	911
963	296			4827 JEFFRIES	296		927			20021 CHEROKEE	927
964	296			4827 JEFFRIES	296		928			22154 ROXFORD	928
965	296			4827 JEFFRIES	296		940			6533 E JEFFERSON 94/305J	940
966	296			4827 JEFFRIES	296		996			8098 WARD	996
967	306			3630 NAGLE	306		66			524 E KIRBY	66
968	306			3630 NAGLE	306		67			524 E KIRBY	67
969	306			3630 NAGLE	306		83			16300 PLYMOUTH	83
970	306			3630 NAGLE	306		182			14051 PREVOST	182
971	306			3630 NAGLE	306		186			771 ABERTON AVE 65	186
972	306			3630 NAGLE	306		197			660 FAIRVIEW 7	197
973	306			3630 NAGLE	306		221			13468 BLOOM	221
974	306			3630 NAGLE	306		360			18836 HELEN	360
975	306			3630 NAGLE	306		367			18200 W MCNICHOLS	367
976	306			3630 NAGLE	306		368			5815 FLORIDA	368
977	306			3630 NAGLE	306		369			1001 W JEFFERSON 300/26D	369
978	306			3630 NAGLE	306		410			15798 LIVERNOIS	410
979	306			3630 NAGLE	306		411			15760 LIVERNOIS	411
980	306			3630 NAGLE	306		412			15792 LIVERNOIS	412
981	306			3630 NAGLE	306		413			15786 LIVERNOIS	413
982	306			3630 NAGLE	306		414			15780 LIVERNOIS	414
983	306			3630 NAGLE	306		415			15774 LIVERNOIS	415
984	306			3630 NAGLE	306		416			15768 LIVERNOIS	416
985	306			3630 NAGLE	306		431			640 CLAIRPOINTE WOODS DR	431
986	306			3630 NAGLE	306		439			18200 W MCNICHOLS	439
987	306			3630 NAGLE	306		444			1001 W JEFFERSON 300/8H	444
988	306			3630 NAGLE	306		467			17040 E EIGHT MILE	467
989	306			3630 NAGLE	306		481			1222 DRAGOON	481
990	306			3630 NAGLE	306		491			720 BURLINGAME	491
991	306			3630 NAGLE	306		544			461 NEW TOWN	544
992	306			3630 NAGLE	306		549			11664 ARCHDALE	549
993	306			3630 NAGLE	306		563			444 W WILLIS 24/211	563
994	306			3630 NAGLE	306		614			16808 SHAFTSBURY	614
995	306			3630 NAGLE	306		631			4212 UNIVERSITY PL	631
996	306			3630 NAGLE	306		642			16560 STOEPEL	642
997	306			3630 NAGLE	306		664			17196 NORTHLAWN	664
998	306			3630 NAGLE	306		724			9132 MT ELLIOTT	724
999	306			3630 NAGLE	306		726			6533 E JEFFERSON 91/302J	726
1000	306			3630 NAGLE	306		811			8170 BRAMELL	811
1001	306			3630 NAGLE	306		860			16908 E EIGHT MILE	860
1002	306			3630 NAGLE	306		873			16890 E EIGHT MILE	873
1003	306			3630 NAGLE	306		882			2253 IROQUOIS	882
1004	306			3630 NAGLE	306		894			22154 ROXFORD	894
1005	306			3630 NAGLE	306		911			16912 E EIGHT MILE	911
1006	306			3630 NAGLE	306		927			20021 CHEROKEE	927
1007	306			3630 NAGLE	306		928			22154 ROXFORD	928
1008	306			3630 NAGLE	306		940			6533 E JEFFERSON 94/305J	940
1009	306			3630 NAGLE	306		996			8098 WARD	996
1010	309			2855 SEVEN MILE	309		66			524 E KIRBY	66
1011	309			2855 SEVEN MILE	309		67			524 E KIRBY	67
1012	309			2855 SEVEN MILE	309		83			16300 PLYMOUTH	83
1013	309			2855 SEVEN MILE	309		182			14051 PREVOST	182
1014	309			2855 SEVEN MILE	309		186			771 ABERTON AVE 65	186
1015	309			2855 SEVEN MILE	309		197			660 FAIRVIEW 7	197
1016	309			2855 SEVEN MILE	309		221			13468 BLOOM	221
1017	309			2855 SEVEN MILE	309		360			18836 HELEN	360
1018	309			2855 SEVEN MILE	309		367			18200 W MCNICHOLS	367
1019	309			2855 SEVEN MILE	309		368			5815 FLORIDA	368
1020	309			2855 SEVEN MILE	309		369			1001 W JEFFERSON 300/26D	369
1021	309			2855 SEVEN MILE	309		410			15798 LIVERNOIS	410
1022	309			2855 SEVEN MILE	309		411			15760 LIVERNOIS	411
1023	309			2855 SEVEN MILE	309		412			15792 LIVERNOIS	412
1024	309			2855 SEVEN MILE	309		413			15786 LIVERNOIS	413
1025	309			2855 SEVEN MILE	309		414			15780 LIVERNOIS	414
1026	309			2855 SEVEN MILE	309		415			15774 LIVERNOIS	415
1027	309			2855 SEVEN MILE	309		416			15768 LIVERNOIS	416
1028	309			2855 SEVEN MILE	309		431			640 CLAIRPOINTE WOODS DR	431
1029	309			2855 SEVEN MILE	309		439			18200 W MCNICHOLS	439
1030	309			2855 SEVEN MILE	309		444			1001 W JEFFERSON 300/8H	444
1031	309			2855 SEVEN MILE	309		467			17040 E EIGHT MILE	467
1032	309			2855 SEVEN MILE	309		481			1222 DRAGOON	481
1033	309			2855 SEVEN MILE	309		491			720 BURLINGAME	491
1034	309			2855 SEVEN MILE	309		544			461 NEW TOWN	544
1035	309			2855 SEVEN MILE	309		549			11664 ARCHDALE	549
1036	309			2855 SEVEN MILE	309		563			444 W WILLIS 24/211	563
1037	309			2855 SEVEN MILE	309		614			16808 SHAFTSBURY	614
1038	309			2855 SEVEN MILE	309		631			4212 UNIVERSITY PL	631
1039	309			2855 SEVEN MILE	309		642			16560 STOEPEL	642
1040	309			2855 SEVEN MILE	309		664			17196 NORTHLAWN	664
1041	309			2855 SEVEN MILE	309		724			9132 MT ELLIOTT	724
1042	309			2855 SEVEN MILE	309		726			6533 E JEFFERSON 91/302J	726
1043	309			2855 SEVEN MILE	309		811			8170 BRAMELL	811
1044	309			2855 SEVEN MILE	309		860			16908 E EIGHT MILE	860
1045	309			2855 SEVEN MILE	309		873			16890 E EIGHT MILE	873
1046	309			2855 SEVEN MILE	309		882			2253 IROQUOIS	882
1047	309			2855 SEVEN MILE	309		894			22154 ROXFORD	894
1048	309			2855 SEVEN MILE	309		911			16912 E EIGHT MILE	911
1049	309			2855 SEVEN MILE	309		927			20021 CHEROKEE	927
1050	309			2855 SEVEN MILE	309		928			22154 ROXFORD	928
1051	309			2855 SEVEN MILE	309		940			6533 E JEFFERSON 94/305J	940
1052	309			2855 SEVEN MILE	309		996			8098 WARD	996
1053	313			6628 CARLISLE	313		66			524 E KIRBY	66
1054	313			6628 CARLISLE	313		67			524 E KIRBY	67
1055	313			6628 CARLISLE	313		83			16300 PLYMOUTH	83
1056	313			6628 CARLISLE	313		182			14051 PREVOST	182
1057	313			6628 CARLISLE	313		186			771 ABERTON AVE 65	186
1058	313			6628 CARLISLE	313		197			660 FAIRVIEW 7	197
1059	313			6628 CARLISLE	313		221			13468 BLOOM	221
1060	313			6628 CARLISLE	313		360			18836 HELEN	360
1061	313			6628 CARLISLE	313		367			18200 W MCNICHOLS	367
1062	313			6628 CARLISLE	313		368			5815 FLORIDA	368
1063	313			6628 CARLISLE	313		369			1001 W JEFFERSON 300/26D	369
1064	313			6628 CARLISLE	313		410			15798 LIVERNOIS	410
1065	313			6628 CARLISLE	313		411			15760 LIVERNOIS	411
1066	313			6628 CARLISLE	313		412			15792 LIVERNOIS	412
1067	313			6628 CARLISLE	313		413			15786 LIVERNOIS	413
1068	313			6628 CARLISLE	313		414			15780 LIVERNOIS	414
1069	313			6628 CARLISLE	313		415			15774 LIVERNOIS	415
1070	313			6628 CARLISLE	313		416			15768 LIVERNOIS	416
1071	313			6628 CARLISLE	313		431			640 CLAIRPOINTE WOODS DR	431
1072	313			6628 CARLISLE	313		439			18200 W MCNICHOLS	439
1073	313			6628 CARLISLE	313		444			1001 W JEFFERSON 300/8H	444
1074	313			6628 CARLISLE	313		467			17040 E EIGHT MILE	467
1075	313			6628 CARLISLE	313		481			1222 DRAGOON	481
1076	313			6628 CARLISLE	313		491			720 BURLINGAME	491
1077	313			6628 CARLISLE	313		544			461 NEW TOWN	544
1078	313			6628 CARLISLE	313		549			11664 ARCHDALE	549
1079	313			6628 CARLISLE	313		563			444 W WILLIS 24/211	563
1080	313			6628 CARLISLE	313		614			16808 SHAFTSBURY	614
1081	313			6628 CARLISLE	313		631			4212 UNIVERSITY PL	631
1082	313			6628 CARLISLE	313		642			16560 STOEPEL	642
1083	313			6628 CARLISLE	313		664			17196 NORTHLAWN	664
1084	313			6628 CARLISLE	313		724			9132 MT ELLIOTT	724
1085	313			6628 CARLISLE	313		726			6533 E JEFFERSON 91/302J	726
1086	313			6628 CARLISLE	313		811			8170 BRAMELL	811
1087	313			6628 CARLISLE	313		860			16908 E EIGHT MILE	860
1088	313			6628 CARLISLE	313		873			16890 E EIGHT MILE	873
1089	313			6628 CARLISLE	313		882			2253 IROQUOIS	882
1090	313			6628 CARLISLE	313		894			22154 ROXFORD	894
1091	313			6628 CARLISLE	313		911			16912 E EIGHT MILE	911
1092	313			6628 CARLISLE	313		927			20021 CHEROKEE	927
1093	313			6628 CARLISLE	313		928			22154 ROXFORD	928
1094	313			6628 CARLISLE	313		940			6533 E JEFFERSON 94/305J	940
1095	313			6628 CARLISLE	313		996			8098 WARD	996
1096	315	-82.969347919	42.4151836120001	9577 OUTER DRIVE	315	@63v-492-r8v	349	-82.968548234	42.415226003	9621 E OUTER DR	349
1097	334	-83.105262168	42.310885978	1203 DRAGOON	334	@63v-4j7-q75	524	-83.1048080909999	42.311318037	1222 DRAGOON	524
1098	336			6037 CADET	336		66			524 E KIRBY	66
1099	336			6037 CADET	336		67			524 E KIRBY	67
1100	336			6037 CADET	336		83			16300 PLYMOUTH	83
1101	336			6037 CADET	336		182			14051 PREVOST	182
1102	336			6037 CADET	336		186			771 ABERTON AVE 65	186
1103	336			6037 CADET	336		197			660 FAIRVIEW 7	197
1104	336			6037 CADET	336		221			13468 BLOOM	221
1105	336			6037 CADET	336		360			18836 HELEN	360
1106	336			6037 CADET	336		367			18200 W MCNICHOLS	367
1107	336			6037 CADET	336		368			5815 FLORIDA	368
1108	336			6037 CADET	336		369			1001 W JEFFERSON 300/26D	369
1109	336			6037 CADET	336		410			15798 LIVERNOIS	410
1110	336			6037 CADET	336		411			15760 LIVERNOIS	411
1111	336			6037 CADET	336		412			15792 LIVERNOIS	412
1112	336			6037 CADET	336		413			15786 LIVERNOIS	413
1113	336			6037 CADET	336		414			15780 LIVERNOIS	414
1114	336			6037 CADET	336		415			15774 LIVERNOIS	415
1115	336			6037 CADET	336		416			15768 LIVERNOIS	416
1116	336			6037 CADET	336		431			640 CLAIRPOINTE WOODS DR	431
1117	336			6037 CADET	336		439			18200 W MCNICHOLS	439
1118	336			6037 CADET	336		444			1001 W JEFFERSON 300/8H	444
1119	336			6037 CADET	336		467			17040 E EIGHT MILE	467
1120	336			6037 CADET	336		481			1222 DRAGOON	481
1121	336			6037 CADET	336		491			720 BURLINGAME	491
1122	336			6037 CADET	336		544			461 NEW TOWN	544
1123	336			6037 CADET	336		549			11664 ARCHDALE	549
1124	336			6037 CADET	336		563			444 W WILLIS 24/211	563
1125	336			6037 CADET	336		614			16808 SHAFTSBURY	614
1126	336			6037 CADET	336		631			4212 UNIVERSITY PL	631
1127	336			6037 CADET	336		642			16560 STOEPEL	642
1128	336			6037 CADET	336		664			17196 NORTHLAWN	664
1129	336			6037 CADET	336		724			9132 MT ELLIOTT	724
1130	336			6037 CADET	336		726			6533 E JEFFERSON 91/302J	726
1131	336			6037 CADET	336		811			8170 BRAMELL	811
1132	336			6037 CADET	336		860			16908 E EIGHT MILE	860
1133	336			6037 CADET	336		873			16890 E EIGHT MILE	873
1134	336			6037 CADET	336		882			2253 IROQUOIS	882
1135	336			6037 CADET	336		894			22154 ROXFORD	894
1136	336			6037 CADET	336		911			16912 E EIGHT MILE	911
1137	336			6037 CADET	336		927			20021 CHEROKEE	927
1138	336			6037 CADET	336		928			22154 ROXFORD	928
1139	336			6037 CADET	336		940			6533 E JEFFERSON 94/305J	940
1140	336			6037 CADET	336		996			8098 WARD	996
1141	345	-83.085661311	42.4325894720001	1700 SEVEN MILE	345	@63v-44h-f2k	202	-83.086147076	42.4323249980001	18938 RIOPELLE	202
1142	376			260 SCHWEITZER PL	376		66			524 E KIRBY	66
1143	376			260 SCHWEITZER PL	376		67			524 E KIRBY	67
1144	376			260 SCHWEITZER PL	376		83			16300 PLYMOUTH	83
1145	376			260 SCHWEITZER PL	376		182			14051 PREVOST	182
1146	376			260 SCHWEITZER PL	376		186			771 ABERTON AVE 65	186
1147	376			260 SCHWEITZER PL	376		197			660 FAIRVIEW 7	197
1148	376			260 SCHWEITZER PL	376		221			13468 BLOOM	221
1149	376			260 SCHWEITZER PL	376		360			18836 HELEN	360
1150	376			260 SCHWEITZER PL	376		367			18200 W MCNICHOLS	367
1151	376			260 SCHWEITZER PL	376		368			5815 FLORIDA	368
1152	376			260 SCHWEITZER PL	376		369			1001 W JEFFERSON 300/26D	369
1153	376			260 SCHWEITZER PL	376		410			15798 LIVERNOIS	410
1154	376			260 SCHWEITZER PL	376		411			15760 LIVERNOIS	411
1155	376			260 SCHWEITZER PL	376		412			15792 LIVERNOIS	412
1156	376			260 SCHWEITZER PL	376		413			15786 LIVERNOIS	413
1157	376			260 SCHWEITZER PL	376		414			15780 LIVERNOIS	414
1158	376			260 SCHWEITZER PL	376		415			15774 LIVERNOIS	415
1159	376			260 SCHWEITZER PL	376		416			15768 LIVERNOIS	416
1160	376			260 SCHWEITZER PL	376		431			640 CLAIRPOINTE WOODS DR	431
1161	376			260 SCHWEITZER PL	376		439			18200 W MCNICHOLS	439
1162	376			260 SCHWEITZER PL	376		444			1001 W JEFFERSON 300/8H	444
1163	376			260 SCHWEITZER PL	376		467			17040 E EIGHT MILE	467
1164	376			260 SCHWEITZER PL	376		481			1222 DRAGOON	481
1165	376			260 SCHWEITZER PL	376		491			720 BURLINGAME	491
1166	376			260 SCHWEITZER PL	376		544			461 NEW TOWN	544
1167	376			260 SCHWEITZER PL	376		549			11664 ARCHDALE	549
1168	376			260 SCHWEITZER PL	376		563			444 W WILLIS 24/211	563
1169	376			260 SCHWEITZER PL	376		614			16808 SHAFTSBURY	614
1170	376			260 SCHWEITZER PL	376		631			4212 UNIVERSITY PL	631
1171	376			260 SCHWEITZER PL	376		642			16560 STOEPEL	642
1172	376			260 SCHWEITZER PL	376		664			17196 NORTHLAWN	664
1173	376			260 SCHWEITZER PL	376		724			9132 MT ELLIOTT	724
1174	376			260 SCHWEITZER PL	376		726			6533 E JEFFERSON 91/302J	726
1175	376			260 SCHWEITZER PL	376		811			8170 BRAMELL	811
1176	376			260 SCHWEITZER PL	376		860			16908 E EIGHT MILE	860
1177	376			260 SCHWEITZER PL	376		873			16890 E EIGHT MILE	873
1178	376			260 SCHWEITZER PL	376		882			2253 IROQUOIS	882
1179	376			260 SCHWEITZER PL	376		894			22154 ROXFORD	894
1180	376			260 SCHWEITZER PL	376		911			16912 E EIGHT MILE	911
1181	376			260 SCHWEITZER PL	376		927			20021 CHEROKEE	927
1182	376			260 SCHWEITZER PL	376		928			22154 ROXFORD	928
1183	376			260 SCHWEITZER PL	376		940			6533 E JEFFERSON 94/305J	940
1184	376			260 SCHWEITZER PL	376		996			8098 WARD	996
1185	377			260 SCHWEITZER PL	377		66			524 E KIRBY	66
1186	377			260 SCHWEITZER PL	377		67			524 E KIRBY	67
1187	377			260 SCHWEITZER PL	377		83			16300 PLYMOUTH	83
1188	377			260 SCHWEITZER PL	377		182			14051 PREVOST	182
1189	377			260 SCHWEITZER PL	377		186			771 ABERTON AVE 65	186
1190	377			260 SCHWEITZER PL	377		197			660 FAIRVIEW 7	197
1191	377			260 SCHWEITZER PL	377		221			13468 BLOOM	221
1192	377			260 SCHWEITZER PL	377		360			18836 HELEN	360
1193	377			260 SCHWEITZER PL	377		367			18200 W MCNICHOLS	367
1194	377			260 SCHWEITZER PL	377		368			5815 FLORIDA	368
1195	377			260 SCHWEITZER PL	377		369			1001 W JEFFERSON 300/26D	369
1196	377			260 SCHWEITZER PL	377		410			15798 LIVERNOIS	410
1197	377			260 SCHWEITZER PL	377		411			15760 LIVERNOIS	411
1198	377			260 SCHWEITZER PL	377		412			15792 LIVERNOIS	412
1199	377			260 SCHWEITZER PL	377		413			15786 LIVERNOIS	413
1200	377			260 SCHWEITZER PL	377		414			15780 LIVERNOIS	414
1201	377			260 SCHWEITZER PL	377		415			15774 LIVERNOIS	415
1202	377			260 SCHWEITZER PL	377		416			15768 LIVERNOIS	416
1203	377			260 SCHWEITZER PL	377		431			640 CLAIRPOINTE WOODS DR	431
1204	377			260 SCHWEITZER PL	377		439			18200 W MCNICHOLS	439
1205	377			260 SCHWEITZER PL	377		444			1001 W JEFFERSON 300/8H	444
1206	377			260 SCHWEITZER PL	377		467			17040 E EIGHT MILE	467
1207	377			260 SCHWEITZER PL	377		481			1222 DRAGOON	481
1208	377			260 SCHWEITZER PL	377		491			720 BURLINGAME	491
1209	377			260 SCHWEITZER PL	377		544			461 NEW TOWN	544
1210	377			260 SCHWEITZER PL	377		549			11664 ARCHDALE	549
1211	377			260 SCHWEITZER PL	377		563			444 W WILLIS 24/211	563
1212	377			260 SCHWEITZER PL	377		614			16808 SHAFTSBURY	614
1213	377			260 SCHWEITZER PL	377		631			4212 UNIVERSITY PL	631
1214	377			260 SCHWEITZER PL	377		642			16560 STOEPEL	642
1215	377			260 SCHWEITZER PL	377		664			17196 NORTHLAWN	664
1216	377			260 SCHWEITZER PL	377		724			9132 MT ELLIOTT	724
1217	377			260 SCHWEITZER PL	377		726			6533 E JEFFERSON 91/302J	726
1218	377			260 SCHWEITZER PL	377		811			8170 BRAMELL	811
1219	377			260 SCHWEITZER PL	377		860			16908 E EIGHT MILE	860
1220	377			260 SCHWEITZER PL	377		873			16890 E EIGHT MILE	873
1221	377			260 SCHWEITZER PL	377		882			2253 IROQUOIS	882
1222	377			260 SCHWEITZER PL	377		894			22154 ROXFORD	894
1223	377			260 SCHWEITZER PL	377		911			16912 E EIGHT MILE	911
1224	377			260 SCHWEITZER PL	377		927			20021 CHEROKEE	927
1225	377			260 SCHWEITZER PL	377		928			22154 ROXFORD	928
1226	377			260 SCHWEITZER PL	377		940			6533 E JEFFERSON 94/305J	940
1227	377			260 SCHWEITZER PL	377		996			8098 WARD	996
1228	379			260 SCHWEITZER PL	379		66			524 E KIRBY	66
1229	379			260 SCHWEITZER PL	379		67			524 E KIRBY	67
1230	379			260 SCHWEITZER PL	379		83			16300 PLYMOUTH	83
1231	379			260 SCHWEITZER PL	379		182			14051 PREVOST	182
1232	379			260 SCHWEITZER PL	379		186			771 ABERTON AVE 65	186
1233	379			260 SCHWEITZER PL	379		197			660 FAIRVIEW 7	197
1234	379			260 SCHWEITZER PL	379		221			13468 BLOOM	221
1235	379			260 SCHWEITZER PL	379		360			18836 HELEN	360
1236	379			260 SCHWEITZER PL	379		367			18200 W MCNICHOLS	367
1237	379			260 SCHWEITZER PL	379		368			5815 FLORIDA	368
1238	379			260 SCHWEITZER PL	379		369			1001 W JEFFERSON 300/26D	369
1239	379			260 SCHWEITZER PL	379		410			15798 LIVERNOIS	410
1240	379			260 SCHWEITZER PL	379		411			15760 LIVERNOIS	411
1241	379			260 SCHWEITZER PL	379		412			15792 LIVERNOIS	412
1242	379			260 SCHWEITZER PL	379		413			15786 LIVERNOIS	413
1243	379			260 SCHWEITZER PL	379		414			15780 LIVERNOIS	414
1244	379			260 SCHWEITZER PL	379		415			15774 LIVERNOIS	415
1245	379			260 SCHWEITZER PL	379		416			15768 LIVERNOIS	416
1246	379			260 SCHWEITZER PL	379		431			640 CLAIRPOINTE WOODS DR	431
1247	379			260 SCHWEITZER PL	379		439			18200 W MCNICHOLS	439
1248	379			260 SCHWEITZER PL	379		444			1001 W JEFFERSON 300/8H	444
1249	379			260 SCHWEITZER PL	379		467			17040 E EIGHT MILE	467
1250	379			260 SCHWEITZER PL	379		481			1222 DRAGOON	481
1251	379			260 SCHWEITZER PL	379		491			720 BURLINGAME	491
1252	379			260 SCHWEITZER PL	379		544			461 NEW TOWN	544
1253	379			260 SCHWEITZER PL	379		549			11664 ARCHDALE	549
1254	379			260 SCHWEITZER PL	379		563			444 W WILLIS 24/211	563
1255	379			260 SCHWEITZER PL	379		614			16808 SHAFTSBURY	614
1256	379			260 SCHWEITZER PL	379		631			4212 UNIVERSITY PL	631
1257	379			260 SCHWEITZER PL	379		642			16560 STOEPEL	642
1258	379			260 SCHWEITZER PL	379		664			17196 NORTHLAWN	664
1259	379			260 SCHWEITZER PL	379		724			9132 MT ELLIOTT	724
1260	379			260 SCHWEITZER PL	379		726			6533 E JEFFERSON 91/302J	726
1261	379			260 SCHWEITZER PL	379		811			8170 BRAMELL	811
1262	379			260 SCHWEITZER PL	379		860			16908 E EIGHT MILE	860
1263	379			260 SCHWEITZER PL	379		873			16890 E EIGHT MILE	873
1264	379			260 SCHWEITZER PL	379		882			2253 IROQUOIS	882
1265	379			260 SCHWEITZER PL	379		894			22154 ROXFORD	894
1266	379			260 SCHWEITZER PL	379		911			16912 E EIGHT MILE	911
1267	379			260 SCHWEITZER PL	379		927			20021 CHEROKEE	927
1268	379			260 SCHWEITZER PL	379		928			22154 ROXFORD	928
1269	379			260 SCHWEITZER PL	379		940			6533 E JEFFERSON 94/305J	940
1270	379			260 SCHWEITZER PL	379		996			8098 WARD	996
1271	380			15970 CHARLEVOIX	380		66			524 E KIRBY	66
1272	380			15970 CHARLEVOIX	380		67			524 E KIRBY	67
1273	380			15970 CHARLEVOIX	380		83			16300 PLYMOUTH	83
1274	380			15970 CHARLEVOIX	380		182			14051 PREVOST	182
1275	380			15970 CHARLEVOIX	380		186			771 ABERTON AVE 65	186
1276	380			15970 CHARLEVOIX	380		197			660 FAIRVIEW 7	197
1277	380			15970 CHARLEVOIX	380		221			13468 BLOOM	221
1278	380			15970 CHARLEVOIX	380		360			18836 HELEN	360
1279	380			15970 CHARLEVOIX	380		367			18200 W MCNICHOLS	367
1280	380			15970 CHARLEVOIX	380		368			5815 FLORIDA	368
1281	380			15970 CHARLEVOIX	380		369			1001 W JEFFERSON 300/26D	369
1282	380			15970 CHARLEVOIX	380		410			15798 LIVERNOIS	410
1283	380			15970 CHARLEVOIX	380		411			15760 LIVERNOIS	411
1284	380			15970 CHARLEVOIX	380		412			15792 LIVERNOIS	412
1285	380			15970 CHARLEVOIX	380		413			15786 LIVERNOIS	413
1286	380			15970 CHARLEVOIX	380		414			15780 LIVERNOIS	414
1287	380			15970 CHARLEVOIX	380		415			15774 LIVERNOIS	415
1288	380			15970 CHARLEVOIX	380		416			15768 LIVERNOIS	416
1289	380			15970 CHARLEVOIX	380		431			640 CLAIRPOINTE WOODS DR	431
1290	380			15970 CHARLEVOIX	380		439			18200 W MCNICHOLS	439
1291	380			15970 CHARLEVOIX	380		444			1001 W JEFFERSON 300/8H	444
1292	380			15970 CHARLEVOIX	380		467			17040 E EIGHT MILE	467
1293	380			15970 CHARLEVOIX	380		481			1222 DRAGOON	481
1294	380			15970 CHARLEVOIX	380		491			720 BURLINGAME	491
1295	380			15970 CHARLEVOIX	380		544			461 NEW TOWN	544
1296	380			15970 CHARLEVOIX	380		549			11664 ARCHDALE	549
1297	380			15970 CHARLEVOIX	380		563			444 W WILLIS 24/211	563
1298	380			15970 CHARLEVOIX	380		614			16808 SHAFTSBURY	614
1299	380			15970 CHARLEVOIX	380		631			4212 UNIVERSITY PL	631
1300	380			15970 CHARLEVOIX	380		642			16560 STOEPEL	642
1301	380			15970 CHARLEVOIX	380		664			17196 NORTHLAWN	664
1302	380			15970 CHARLEVOIX	380		724			9132 MT ELLIOTT	724
1303	380			15970 CHARLEVOIX	380		726			6533 E JEFFERSON 91/302J	726
1304	380			15970 CHARLEVOIX	380		811			8170 BRAMELL	811
1305	380			15970 CHARLEVOIX	380		860			16908 E EIGHT MILE	860
1306	380			15970 CHARLEVOIX	380		873			16890 E EIGHT MILE	873
1307	380			15970 CHARLEVOIX	380		882			2253 IROQUOIS	882
1308	380			15970 CHARLEVOIX	380		894			22154 ROXFORD	894
1309	380			15970 CHARLEVOIX	380		911			16912 E EIGHT MILE	911
1310	380			15970 CHARLEVOIX	380		927			20021 CHEROKEE	927
1311	380			15970 CHARLEVOIX	380		928			22154 ROXFORD	928
1312	380			15970 CHARLEVOIX	380		940			6533 E JEFFERSON 94/305J	940
1313	380			15970 CHARLEVOIX	380		996			8098 WARD	996
1314	381	-82.9886557419999	42.4005249260001	11717 WADE	381	@63v-49v-6x5	435	-82.989575245	42.4002094160001	11313 WADE	435
1315	384			260 SCHWEITZER PL	384		66			524 E KIRBY	66
1316	384			260 SCHWEITZER PL	384		67			524 E KIRBY	67
1317	384			260 SCHWEITZER PL	384		83			16300 PLYMOUTH	83
1318	384			260 SCHWEITZER PL	384		182			14051 PREVOST	182
1319	384			260 SCHWEITZER PL	384		186			771 ABERTON AVE 65	186
1320	384			260 SCHWEITZER PL	384		197			660 FAIRVIEW 7	197
1321	384			260 SCHWEITZER PL	384		221			13468 BLOOM	221
1322	384			260 SCHWEITZER PL	384		360			18836 HELEN	360
1323	384			260 SCHWEITZER PL	384		367			18200 W MCNICHOLS	367
1324	384			260 SCHWEITZER PL	384		368			5815 FLORIDA	368
1325	384			260 SCHWEITZER PL	384		369			1001 W JEFFERSON 300/26D	369
1326	384			260 SCHWEITZER PL	384		410			15798 LIVERNOIS	410
1327	384			260 SCHWEITZER PL	384		411			15760 LIVERNOIS	411
1328	384			260 SCHWEITZER PL	384		412			15792 LIVERNOIS	412
